source,target
vincee2012,Doorbraakeu
vincee2012,kozwartepiet
remco_oerend,NLfeest
EnsjantetFrok,PolitiekBIJ1
EnsjantetFrok,AquariusInRed
050Roy,BMWMTurbo
050Roy,PietLekkerkerk
050Roy,wappiehoekje
janverboom,werthernieland
CanarisCanaris1,ladybugstwee_d_
DerrickDuc,r_siebum
NicVis4,erikpjverweij
CManeij,ashatenbroeke
NeilMachia,SylvanaBIJ1
slaghoedje,TheIronyBro
slaghoedje,JamesRon1980
Jowst,JamesRon1980
Intruder4G,geenstijl
MariacrypMaria,Koos24Koos
MariacrypMaria,TheovanRossum4
MariacrypMaria,Digifotofan
MariacrypMaria,NHNieuws
rhenen87,BartNijman
biggeveen1,HartvNL
biggeveen1,Hannesz1956
van_raab,XperienceIS
anneen64,KKorenaar
BertusDeBoer1,mevrouwadvocaat
Hannesz1956,noord1234567
Hannesz1956,HartvNL
ArendvanDelft,nlvaarder
JamesRon1980,TheIronyBro
Nadine506323341,stings_likealex
Nadine506323341,kozwartepiet
JamesRon1980,antonkarel10
JamesRon1980,wileikelboom
pindakaasjunk,BartNijman
frieda145,ElSalvajor
frieda145,alextencate
frieda145,Theo_Koster
frieda145,RutgerGW
Pien1977,reinder1985
Pien1977,papilio1954
Pien1977,NHNieuws
NeilMachia,SylvanaBIJ1
dommelxl33,rallyjef2
BlijfAUBThuis,sander_tweets
harryfmik,KOZP
NikkiRadjinie,Eaglehaslanded0
JamesRon1980,TheIronyBro
TheIronyBro,JamesRon1980
qgmeghan,AnittaMedia
fransmaassen3,Lilylilajo
SanderGrootDe,TheRebelThePoet
GeaVanDerVeen,RotterdamBIJ1
DerfLivE,thierrybaudet
ladybugstwee_d_,irma_cest_moi
Marcje2013,Mirjam152
qgmeghan,PopCrave
qgmeghan,Variety
JamesRon1980,PaulGJK
JamesRon1980,jndkgrf
JamesRon1980,DevliegerErik
GroenRECHTS10,JerryAfriyie
liekcornelissen,fuckroeper
NLfeest,remco_oerend
JamesRon1980,_Sprakeloos_
JamesRon1980,Konijnenburg
JamesRon1980,__Joos__
JamesRon1980,DevliegerErik
Eddepet7,ZaireKrieger
MolenaarAnnet,vrijdagde13
WaDoedeGijNou,rblommestijn
Erik_Oud_,Rchrdb
JamesRon1980,tolthomas
JamesRon1980,SylvanaBIJ1
Deadeind,RutgerGW
JagerGeert,RutgerGW
Himmler47148524,VrouwvdVrijheid
Himmler47148524,Miss0nbekend
EWagensveld,SylvanaBIJ1
capitao_nl,BartNijman
Houtertje1,woutschaap
blondbaard,Stevenotus
blondbaard,NicVis4
blondbaard,erikpjverweij
JamesRon1980,arievander_plas
JamesRon1980,nachtboekhouder
scarletvantuil,mishadavids
tolthomas,SylvanaBIJ1
BirkeUden,Leeuw692
JamesRon1980,nachtboekhouder
ArendvanDelft,EelcoHoecke
vurigvosje1982,Joop_nl
centrenieuws,NOS
JamesRon1980,TheIronyBro
D_Nicolaski,NOS
D_Nicolaski,NOS
Hoodau4,anoushanzume
Hoodau4,kozwartepiet
firdgumPeter,Anette33846693
realTakkieYah,AvanStraaten
PenningsMarja,bosatlas2000
JamesRon1980,orwelliaans
JamesRon1980,TheRebelThePoet
onbelul,wappiehoekje
Justin_Kees1,RickEversRoyal
WillemdeMug1,petervbelkom
WillemdeMug1,ChrisAalberts
remco_oerend,NLfeest
ph1160,kozwartepiet
ph1160,theNUC1
JamesRon1980,HenryJP5
JamesRon1980,spainnew2020
JamesRon1980,romansarg
JamesRon1980,telegraaf
JamesRon1980,ADnl
Carolinesneaky,niet_en
Carolinesneaky,BK_CafeDelMondo
Carolinesneaky,WybrenvanHaga
PietLekkerkerk,BMWMTurbo
centrenieuws,sander_tweets
spainnew2020,CarlovS
happydays4,kozwartepiet
Gaffelbaard,ned193
Gaffelbaard,ashatenbroeke
_kattebelletje,terpstra_arnold
JamesRon1980,Djammi
JamesRon1980,HansdeBoer18
JamesRon1980,PolitiekBIJ1
centrenieuws,TofikDibi
BarthCarlo,geertwilderspvv
Justin_Kees1,Scalian1
Redelijkhard,DevliegerErik
spainnew2020,romansarg
spainnew2020,telegraaf
spainnew2020,ADnl
Focusscience1,Hiddemhigh
Focusscience1,erikpjverweij
gmiddelbeek,NHNieuws
JamesRon1980,JordiBuisman
happydays4,kozwartepiet
PatrickBiljoen,DeStefVolendam
BBalings,nl75
janusalacus,JandeKnecht1970
r_siebum,Mirjam152
Boeitmenietnu,JdeWittvanOldeB
Hannesz1956,HartvNL
JamesRon1980,Jowst
spainnew2020,JordiBuisman
spainnew2020,LeefbaarRdam
JoannaLo8,Mr_Communicator
Robertvdm,PolitiekBIJ1
thomaspraatmee,TerlouwArie
thomaspraatmee,Kees71234
Pika_Gamy,WMPost
Pika_Gamy,NOS
Cortes,EdwardVeerman
Cortes,BartNijman
Cortes,wierdduk
wolfmanjack36,beijerklaas
_kattebelletje,terpstra_arnold
HandigeHendrik,JandeKnecht1970
JamesRon1980,Egon59787324
sevincujeo,RF5Aakrep
wolfmanjack36,beijerklaas
orwelliaans,TheRebelThePoet
Arjan_Otter,Eelke69838340
Arjan_Otter,Fromdamountain
Arjan_Otter,Eelke69838340
StraatmanSandra,EdwardVeerman
StraatmanSandra,EdamVolendamNL
rod_jewel,erikpjverweij
aluhoedje33,FeyeNody
aluhoedje33,TheRebelThePoet
SieuwkeMisjo2,Robinbouw8
SieuwkeMisjo2,DeGeneraal_NL
SieuwkeMisjo2,DerHanz88
SieuwkeMisjo2,dirkvandenbroek
SieuwkeMisjo2,GVerbaan
SieuwkeMisjo2,TheRebelThePoet
SieuwkeMisjo2,PolitiekBIJ1
SieuwkeMisjo2,SylvanaBIJ1
SieuwkeMisjo2,Cat_Gaming_
KzoneDD,Sjarrel7
KzoneDD,rallyjef2
FranciscusA,geekingthething
hansbrugwachter,Joop_nl
erik13143188,elineannepeters
elmer079,1964monty
elmer079,pieter59593256
nl75,BBalings
nl75,FTI_momentum
nl75,fvdemocratie
nl75,thierrybaudet
Carolinesneaky,BRejaal
Carolinesneaky,niet_en
Carolinesneaky,PvanHouwelingen
OlthofMirjam,RitaZon
mpronk1,AG28071973
mpronk1,Politie
mpronk1,Het_OM
mpronk1,ferdgrapperhaus
LeaksFesti,NPORadio1
LeaksFesti,kozwartepiet
LeaksFesti,TheRebelThePoet
Wolligmonster,DeStefVolendam
Wiep13396680,gloeiendegloei1
Carolinesneaky,Magica08678935
Carolinesneaky,niet_en
HoveGert,LavieJanRoos
BasBrouwer3,keespet
LeaksFesti,stings_likealex
LeaksFesti,kozwartepiet
Anandstweets,Joop_nl
MolenaarAnnet,mckussen
StraatmanSandra,EdwardVeerman
StraatmanSandra,EdamVolendamNL
CaptLowkey,TheRebelThePoet
CaptLowkey,volkskrant
RonaldPlokker,HennyPlat
TheIronyBro,rblommestijn
noorland_chris,anoushanzume
noorland_chris,rolf_bruijn
noorland_chris,kozwartepiet
Intruder4G,harryfmik
JamesRon1980,wileikelboom
BlijfAUBThuis,SmeetsLaw
DDoremalen,wod3_000
DDoremalen,Ranada1967
DagelijkseLezer,VrouwvdVrijheid
BlijfAUBThuis,maartenhopman94
wolfmanjack36,Azzab56917461
jan_dobber,SylvanaBIJ1
Dexperimentals,dadaland
Dexperimentals,NHNieuws
Focusscience1,erikpjverweij
KoenVisser5,bartroemker
KoenVisser5,ShashiRoopram
GroenRECHTS10,liesbethvdveen
GroenRECHTS10,NHNieuws
MoLesterNL,liesbethvdveen
klokske1981,PSVSupp_Edwin
MarinaDH070,Doorbraakeu
MarinaDH070,Doorbraakeu
bfg1969,StopDeWEF
Koos24Koos,dovahkiin2727
Koos24Koos,FritsLoda
Koos24Koos,patisseriesdam
Koos24Koos,frankvdlinde
Koos24Koos,dovahkiin2727
Koos24Koos,patisseriesdam
Koos24Koos,frankvdlinde
GroenRECHTS10,SmeetsLaw
GroenRECHTS10,maartenhopman94
Koos24Koos,TheovanRossum4
Koos24Koos,Digifotofan
Koos24Koos,NHNieuws
LordBerenklauw,geenstijl
Koos24Koos,PeJeNic
Koos24Koos,Martijnmbrmrbr
Koos24Koos,Mevrouw_Maas
Koos24Koos,mjppeeters
Koos24Koos,NHNieuws
GroenRECHTS10,NickyBouwers
GroenRECHTS10,PatriciaFoort
broodjebal31,moeva18
MikeSchomaker,LavieJanRoos
MikeSchomaker,Antonkarel
Uwanami_U1,MUSjes
Koos24Koos,FritsLoda
Koos24Koos,dovahkiin2727
Koos24Koos,patisseriesdam
Koos24Koos,frankvdlinde
Pelgrim19,FransdeLange65
RRootert,EwoutKlei
RRootert,erikstronks
RRootert,danielvanderree
RRootert,RutgerGW
Blowswhistles,448voyager
Blowswhistles,ImaneAmsterdam
Blowswhistles,Politie
karstenfloris,yoeri_nvd
karstenfloris,enieuwenhuis
Pien1977,SylvanaBIJ1
pero52,JanHoekzema
StraatmanSandra,slaghoedje
Sylvia46048028,sander_tweets
steenpaasburg,Milan_Emons
steenpaasburg,widtvoet
VrijeMeinung,PolitiekBIJ1
StraatmanSandra,EdamVolendamNL
StraatmanSandra,EdwardVeerman
erikstronks,Errrr_________
abuela225,sas_pvv_
ArendvanDelft,GeertenWaling
JordiBuisman,LeefbaarRdam
HansdeBoer18,marcelbar8
KoenVisser5,ShashiRoopram
Nocturnal_biped,Mu4d_Di3
Nocturnal_biped,Jaja56610058
Nocturnal_biped,Oops_the_Poops
Nocturnal_biped,NOS
Backup_fis,TheRebelThePoet
DerHanz88,DeGeneraal_NL
DerHanz88,dirkvandenbroek
DerHanz88,GVerbaan
DerHanz88,TheRebelThePoet
DerHanz88,PolitiekBIJ1
DerHanz88,SylvanaBIJ1
ArendvanDelft,JoostNiemoller
Overmars12,DeMariekeK
Overmars12,ashatenbroeke
karstenfloris,enieuwenhuis
aa_vderpol1,SylvanaBIJ1
FlorisStempel,Netherlanders
romansarg,telegraaf
romansarg,ADnl
RBurton73,HuubBellemakers
WVeldhuis88,TjerkLangman
Audire69075367,wappiehoekje
rv2512,slaghoedje
rv2512,wondacollective
rv2512,kozwartepiet
blauweblokhuis,anoushanzume
blauweblokhuis,kozwartepiet
Bob261980,frankvdlinde
cmrijken,JamalOuariachi
UtrechtsBegrip,PVCVVleuten
Ristret00005543,frankvdlinde
weervenlo,NeilMachia
weervenlo,Doorbraakeu
weervenlo,kozwartepiet
qgmeghan,PopBase
qgmeghan,oliviarodrigo
Stevenotus,blondbaard
Stevenotus,NicVis4
Stevenotus,erikpjverweij
Jkr653,mehdi_karayusuf
arieh00,Enjoylifexoxo83
Dewik2013,hanslaroes
iamlewisbrodie,MERuijtenberg
KathinkaBeer,Jodelieho
GroenRECHTS10,VrouwvdVrijheid
cliff11111111,CGloriosum
cliff11111111,SteenksRafaela
T888T77,lara03668960
T888T77,Erlkdrthtlangst
T888T77,fampoes
T888T77,Politie
bosatlas2000,PolitiekBIJ1
fuelyourlife100,rblommestijn
Stevenotus,Denkjewel
CsEmma1503,kozwartepiet
matureflesh,BrigadierPoez
matureflesh,MancheSolange
HPB7,oornstein
paul196798,HuubBellemakers
Arvia_T,frankvdlinde
ArendvanDelft,NOS
marcelzegtniets,EWagensveld
marcelzegtniets,Mirjam152
marcelzegtniets,Het_OM
ultraviolet53,PolitiekBIJ1
sandwhite10,marcelbar8
sappige,IsWelZo
Stevenotus,blondbaard
Stevenotus,NicVis4
Stevenotus,erikpjverweij
sappige,dubbelooo
Paulitos4,KAFKA_Dev
jobboersma,ChrisAalberts
jobboersma,Esssie31
DorisdeJong1,patisseriesdam
DorisdeJong1,frankvdlinde
Stevenotus,erikpjverweij
immykhanz,ciaudias
immykhanz,dknergin
Alphae1978,dashboardsucks
Alphae1978,Karlijn22
JuanW37285683,gemEdamVolendam
hamerfuel,RutgerGW
JakobVrijs,Bij88941056
peterenlianne,EelcoHoecke
ErnestOtte,ashatenbroeke
ArendvanDelft,trouw
r_siebum,Mirjam152
ArendvanDelft,marcelbar8
Smient1,maartenbakkerch
awrvbnl,hanslaroes
Loco13369672,Magica08678935
ArendvanDelft,RutgerGW
ciaudias,immykhanz
ciaudias,dknergin
bsluijter,FransLDeWit
bsluijter,patriciakooreva
bsluijter,telegraaf
tontiel,HenryJP5
EWagensveld,marcelzegtniets
EWagensveld,Mirjam152
EWagensveld,Het_OM
0NDERK0FFER,frankvdlinde
devineskye,MaxTheDragon
Wolligmonster,aadvanderzee
Wolligmonster,rblommestijn
wod3_000,DDoremalen
wod3_000,Ranada1967
dubbelooo,SchouwenburgH
dubbelooo,Alpina72712763
dubbelooo,NOS
Rondag661,pensioenjaren
ELMNTFTR,_kattebelletje
ELMNTFTR,erikpjverweij
ELMNTFTR,SvensTweet
Alphae1978,dashboardsucks
Alphae1978,Karlijn22
Ellen_Deling2,MichielT37
Ellen_Deling2,NHNieuws
Azzab56917461,ashatenbroeke
maartenbakkerch,HuubBellemakers
martijnwaalwijk,MarcBuchner3
martijnwaalwijk,Leelovable
martijnwaalwijk,Gemeente_ES
JamesRon1980,sander_tweets
JamesRon1980,spanje53
BenNelemans,Eucalyptica
monkeyzandwich,TheRebelThePoet
BloemPolak,DeStefVolendam
EdVoet,Rosa0171
EdVoet,Pretender16H
Pekadria,Mirjam152
tisaltijdwa,Backup_fis
tisaltijdwa,TheRebelThePoet
Blowswhistles,448voyager
Blowswhistles,ImaneAmsterdam
BMWMTurbo,PietLekkerkerk
BMWMTurbo,wappiehoekje
zane_zed,VrijeMeinung
erik13143188,Magica08678935
PVoortuin,BartNijman
PVoortuin,BartMaes16
hanselfsteden,Eijsbouts
hanselfsteden,flankamp
NeilMachia,Doorbraakeu
NeilMachia,kozwartepiet
Qleendert,YouTube
CallmeAl2,pvvstadutrecht
dubbelooo,Alpina72712763
dubbelooo,SchouwenburgH
dubbelooo,NOS
_kattebelletje,terpstra_arnold
mmhoff,sjiftie
mmhoff,ImaneAmsterdam
mmhoff,kozwartepiet
MargrietPluk,ferdyroet
NicVis4,blondbaard
NicVis4,erikpjverweij
klokske1981,PSVSupp_Edwin
Roshandra2013,FeyeNody
Roshandra2013,TheRebelThePoet
T888T77,lara03668960
T888T77,Erlkdrthtlangst
T888T77,fampoes
T888T77,Politie
NeilMachia,niet_en
NeilMachia,Doorbraakeu
NeilMachia,kozwartepiet
mjppeeters,Martijnmbrmrbr
mjppeeters,Koos24Koos
mjppeeters,Mevrouw_Maas
mjppeeters,NHNieuws
DerHanz88,AnnemarieGelder
DerHanz88,telegraaf
Ed43846667,rblommestijn
WaarheidKeihard,Jl_vn_dldn
BertusDeBoer1,mevrouwadvocaat
Blowswhistles,zegtwatzewil
Blowswhistles,DeGrauwEeuw
Blowswhistles,BasB053
leomeeteren,EJBron2
Markenmies,Kees71234
klokske1981,PSVSupp_Edwin
Blowswhistles,rik_utreg
Blowswhistles,Tinuzsz
Blowswhistles,lezerniels
Blowswhistles,Joop_nl
Sodommers,zsplintersz
stillemidden,helenetimmers
stillemidden,alextencate
stillemidden,RutgerGW
dubbelooo,elydewaal
dubbelooo,Evagoor
dubbelooo,NOS
Lilylilajo,Pieter46790018
Lilylilajo,JohnnyBG19
Lilylilajo,HartvNL
RedneckDutch,antivirusje
yrealj,beijerklaas
yrealj,NOS
lindavanbeest,WitdeBerna
DUTCHKURDI,Odysseus_ohdie
Wedderplase,AndreHatzman
Wedderplase,kozwartepiet
BartNijman,simonetwilt
GezondRechts,beijerklaas
Erik_Baas_Mol,_kattebelletje
Erik_Baas_Mol,SvensTweet
Erik_Baas_Mol,erikpjverweij
dubbelooo,ale_rolan
dubbelooo,yrealj
dubbelooo,NOS
Pensionados_NL,elineannepeters
Pensionados_NL,blossombooks
Pensionados_NL,Ezsther
beijerklaas,yrealj
beijerklaas,NOS
Di_indonesian,Jurjenvdb
Di_indonesian,kozwartepiet
Arthur11293595,Myriam_Heyens
jaapbron2,marcelbar8
arno40745293,Deon10000
Lilylilajo,StellaQuasten
Lilylilajo,NHNieuws
AleksandarDavi8,wondacollective
AleksandarDavi8,kozwartepiet
fff007,EllenDG1975
fff007,kozwartepiet
peeters_emiel,zegtwatzewil
DunK_058,HuubBellemakers
EllenDG1975,kozwartepiet
oscarbrak,hanslaroes
Erik_Baas_Mol,_kattebelletje
Erik_Baas_Mol,SvensTweet
Erik_Baas_Mol,erikpjverweij
peeters_emiel,jmorika
AntonieNiessen,mariannezw
BloemPolak,Wonders_Always
douwe_adema,quatsch_nl
peeters_emiel,Dieswit1
Doctah_T,WaalsChris
DuckyVeer,AvanStraaten
inter_crap,KAFKA_Dev
elizemanis,EdwardVeerman
elizemanis,1_hanneke
Erik_Baas_Mol,_kattebelletje
Erik_Baas_Mol,SvensTweet
Erik_Baas_Mol,erikpjverweij
Dick26939374,Apojaap
Dick26939374,erikpjverweij
CsEmma1503,RutgerGW
BLIKOPENER333,Kijkverder1
marxismemax,lentekriebel
marxismemax,Levensgeniete19
NeilMachia,RebekkaTimmer
parco_de,mehdi_karayusuf
hvw_rijswijk,ArjanZevenaar
Boduoghnat,criticaenco
VOnrecht,NOS
ohjazeker,KAFKA_Dev
ArendvanDelft,WMPost
ArendvanDelft,NOS
MichelvdHorst,Carolinesneaky
ciaudias,immykhanz
ciaudias,dknergin
RitaZon,geertwilderspvv
RitaZon,thierrybaudet
LDlamp,J41963735
Sylvia34732692,LenieLenie3
Sylvia34732692,HartvNL
Sylvia34732692,acconsole
Vak23,PatriciaFoort
beijerklaas,sandervanluit
FreddyRosink,TROUW
_kattebelletje,SvensTweet
_kattebelletje,Erik_Baas_Mol
_kattebelletje,erikpjverweij
_kattebelletje,erikpjverweij
Thea26981247,Mirjam152
Hans_Jansen,IkkeEg
beijerklaas,yrealj
beijerklaas,NOS
Dieswit1,wondacollective
Dieswit1,kozwartepiet
AndreHatzman,Wedderplase
AndreHatzman,kozwartepiet
SchefferlieJos,VrouwvdVrijheid
beijerklaas,Wim04789402
beijerklaas,WMPost
beijerklaas,NOS
P_Hoogeveen,brechtjedeleij
P_Hoogeveen,ShashiRoopram
Blowswhistles,johnjljacobs
Blowswhistles,plafondpunaise
Blowswhistles,Errrr_________
eelcojj,ashatenbroeke
eelcojj,__Joos__
LaurensJan4,SpoonCpt
LaurensJan4,Charlot2409
LaurensJan4,TeusTvG2
LaurensJan4,frankvdlinde
Erik_Baas_Mol,_kattebelletje
Erik_Baas_Mol,erikpjverweij
Erik_Baas_Mol,SvensTweet
Erik_Baas_Mol,erikpjverweij
pbmbeertje,Witty966
dubbelooo,PopCraive
dubbelooo,NOS
JamesRon1980,qilinbt
JamesRon1980,Erol_2021
CsEmma1503,ReneeKirkenier
Chestman225,ShashiRoopram
Chestman225,THBO1970
WimWonders,EelcoHoecke
andrevanes,janverboom
louisuitholland,Crypto100n8
VandeWerkvloer,MDokkum
EdwardVeerman,Dirkussssstweet
jorispinter3,fuckroeper
antivirusje,NHNieuws
JDOS_ICT_SOL,KarelDoorman3
Overmars12,alexafca
Overmars12,LavieJanRoos
hoppakee13,thyztwizta
hoppakee13,MwTuinstra
JamesRon1980,sander_tweets
Koos24Koos,TimVergoossen
Koos24Koos,frankvdlinde
Koos24Koos,Martijnmbrmrbr
Koos24Koos,Mevrouw_Maas
Koos24Koos,mjppeeters
Koos24Koos,NHNieuws
ferdyroet,FeyeNody
ferdyroet,TheRebelThePoet
zeeschilder,Mirjam152
Hofscana,sander_tweets
peterblersma,antonkarel10
patriciakooreva,RaafMeneer
patriciakooreva,NOS
patriciakooreva,NOS
NicVis4,BPeppelman
NicVis4,gronkk
NicVis4,erikpjverweij
HopeloosToos,jeroensotthewes
BasB053,Matthijstijd
BasB053,jadejoosten
TheRealDonInigo,JamalOuariachi
janverboom,andrevanes
avignonnimes,NHNieuws
gaypalace,Miesli2
EdShamrock,RutgerGW
ajbeefde,ArendvanDelft
ajbeefde,GrootKo
ajbeefde,groenlinks
ajbeefde,d66
ajbeefde,2eKamertweets
SUGenocide,TofikDibi
SUGenocide,theNUC1
SUGenocide,TheRebelThePoet
SUGenocide,Doorbraakeu
SUGenocide,TofikDibi
SUGenocide,theNUC1
SUGenocide,TheRebelThePoet
SUGenocide,Doorbraakeu
SUGenocide,theNUC1
ajbeefde,ArendvanDelft
olle8olle,HuubBellemakers
olle8olle,HuubBellemakers
Koos24Koos,oxisch
Koos24Koos,NHNieuws
MyHerbFoods,paulienwashere
MyHerbFoods,NHNieuws
BartBlaauw,trouw
SUGenocide,Doorbraakeu
SUGenocide,kozwartepiet
SUGenocide,TheRebelThePoet
LightLucieFall,Isa_Yusibov
PVanDoorn4,QQHaseena
PVanDoorn4,zwartepiet
Koos24Koos,LenieLenie3
Koos24Koos,NHNieuws
MyHerbFoods,rollemanmos
maryfloor,_Seraphina_x
Koos24Koos,Deregtz
Koos24Koos,Jiriki108
Koos24Koos,NHNieuws
ciaudias,GreatGish6
ciaudias,dknergin
lisanne_lis,Doorbraakeu
lisanne_lis,kozwartepiet
DjTariQ_og,POL_Volendam
Koos24Koos,Mevrouw_Maas
Koos24Koos,mjppeeters
Koos24Koos,NHNieuws
WimVoermans88,mikofLohr
GerardvDijk2,HuubBellemakers
rollemanmos,NHNieuws
Aequilibrium7,Breinbrouwsels
bck20k,Isa_Yusibov
bck20k,ja_zij
Koos24Koos,Digifotofan
Koos24Koos,NHNieuws
Koos24Koos,reinder1985
Koos24Koos,papilio1954
Koos24Koos,NHNieuws
Nescio52417924,captncd
Koos24Koos,Pascal_Amsterda
Koos24Koos,woutschaap
Koos24Koos,NHNieuws
Koos24Koos,TheRebelThePoet
Cryptomaniacqk,reinder1985
Cryptomaniacqk,papilio1954
Cryptomaniacqk,NHNieuws
bolospitse50,Gerard1945X
diabetescheck,Flexcontroller
vispannetje,Tosti51730181
GroteErwin,NHNieuws
HenkZantinge3,familynamefarro
AnjaBaarslag,henk382
lurkertweets,Kees71234
Koos24Koos,BartNijman
GingerTroncon,DarcelM8
GingerTroncon,kozwartepiet
yrealj,weervenlo
yrealj,LavieJanRoos
POPPENKAST,benerklaarmee4
Bij88941056,NOS
benerklaarmee4,DimitriVistick
RBurton73,Doornuook
RBurton73,HartvNL
DongaMaurits,michel_an_gelo
DongaMaurits,henk382
DongaMaurits,CookOkay
DongaMaurits,EricBruining
DongaMaurits,frankvdlinde
DongaMaurits,Politie
HetPapierenHuis,ShashiRoopram
DerAdema,sander_tweets
klaagblondy,2deKamerFVD
Stevenotus,iamER4SE
Stevenotus,NOS
woutschaap,nos
woutschaap,NHNieuws
woutschaap,TheRebelThePoet
Dickderooij4,geenstijl
_kattebelletje,erikpjverweij
_kattebelletje,SvensTweet
Overmars12,Wiekkie70
Overmars12,Brucefr651
Overmars12,NatKBNL
Anandstweets,seadanourhussen
Anandstweets,VNGemeenten
Anandstweets,Doorbraakeu
Bug7878,SBergsma
BierCampina,NOS
jvanamsterdam,marcelemst
jvanamsterdam,Magica08678935
jvanamsterdam,SelkietweetsG
010wijk11,gustare020
Blont63,ErikvanderLind7
DerAdema,sander_tweets
siecob,lewinskylou2
010wijk11,BarthCarlo
Koos24Koos,Susan_teunissen
Koos24Koos,EinsteinBarbie
010wijk11,Francien69
Koos24Koos,EinsteinBarbie
Eelke69838340,Fromdamountain
OSsochi,brechtjedeleij
OSsochi,ShashiRoopram
Wedderplase,AndreHatzman
Wedderplase,kozwartepiet
Edvdijk,TTHAgain
tontiel,UbedaMichel
De5december,rblommestijn
De5december,Rob00110
dubbelooo,WMPost
dubbelooo,NOS
dubbelooo,Het_OM
RubADuBRubsoll,ikkeOokikke1
RubADuBRubsoll,P_D_B_7_5
RubADuBRubsoll,adagurdam
RubADuBRubsoll,ShashiRoopram
AndreHatzman,kozwartepiet
Blont63,RB_THFC
FrankBerkemeier,PolitiekBIJ1
chrisarfak,BartNijman
iliriana_95,kozwartepiet
iliriana_95,kozwartepiet
iliriana_95,kozwartepiet
RubADuBRubsoll,ikkeOokikke1
RubADuBRubsoll,ShashiRoopram
TJTuono,RonvanArnhem
Edvdijk,WillemB71
Francien69,Politie
ChrisLeDuc78,Joop_nl
Bram36350300,fl_bart
Bram36350300,NHNieuws
OJongere,sander_tweets
marcjacobs88,maudzeguers
marcjacobs88,NOS
marcjacobs88,nos
gustare020,NPO1
harryfmik,fuckroeper
Tiffany4ever,HenkJKwant
Tiffany4ever,EelcoHoecke
berkenrand,token95299158
berkenrand,TofikDibi
RB5180178,Magica08678935
Blont63,ErikTiel
MarcelvBochove,Deon10000
Eimert,NUnl
nickvanderburg,royramaker
Hypocritisch,NHNieuws
Maurice_Rossem,DorisdeJong1
have_joke,prochange1
have_joke,frankvdlinde
2deKamerFVD,LodewijkA
ProudDutchRoots,RutgerGW
Stevenotus,iamER4SE
Stevenotus,NOS
AbsorbUnderwear,dknergin
RobinwasHenry,jackieketarn
DeugerFrans,AnnaTD01
DeugerFrans,frankvdlinde
TwTweetybird,Jiriki108
TwTweetybird,NHNieuws
hetiseenbegin,NHNieuws
Northson4,DeStefVolendam
WitdeBerna,Hein1982
WitdeBerna,jlgverhagen
WitdeBerna,Levensgeniete19
WitdeBerna,nl75
vvreverts,arja_brink
vvreverts,ChrisAalberts
Summerlinda1973,frisjes
Summerlinda1973,KKgrasshopper
Summerlinda1973,GVerbaan
Overmars12,HendrikMarsman
Overmars12,xbmcnederland
Overmars12,Doorbraakeu
LaurensJan4,Myriam_Heyens
Mar_Amsterdam,TheRebelThePoet
zegtwatzewil,Jurjenvdb
zegtwatzewil,kozwartepiet
WitdeBerna,Erikjens
WitdeBerna,Levensgeniete19
adtoet,FrankBerkemeier
JeanLagaune,desmetmario105
JeanLagaune,EllenDG1975
WMPost,alleskannieuw
Breinbrouwsels,EelcoHoecke
Breinbrouwsels,GisolfBini
Tiffany4ever,EelcoHoecke
Brainiac0123,WA_Zevenh_D
Brainiac0123,horse_equipment
Brainiac0123,HartvNL
Brainiac0123,POL_Volendam
heuswaar,HuubBellemakers
VisserJack,berckm
VisserJack,HuubBellemakers
zegtwatzewil,wondacollective
zegtwatzewil,kozwartepiet
Peter_TJ_Wauben,ducom99
HenkJKwant,EdgeOfEurope
HenkJKwant,fokkesukke
hitje89,LindaSchD
WokoAdd,ErikvandeVelde4
WokoAdd,DarcelM8
WokoAdd,kozwartepiet
GraafR2,RutgerGW
DorisdeJong1,FeyeNody
DorisdeJong1,TheRebelThePoet
marinavberlo,wondacollective
marinavberlo,kozwartepiet
Maartenheetik,JosvanAsten
jan_dobber,RebekkaTimmer
rj_mulder,PopCraive
rj_mulder,NOS
gloeiendegloei1,J41963735
gloeiendegloei1,Wiep13396680
gloeiendegloei1,rinsjan
gloeiendegloei1,BilderbergsS
gloeiendegloei1,Observeerder
gloeiendegloei1,Nachtzuster2
gloeiendegloei1,Natassanews
gloeiendegloei1,TwietterNatie
gloeiendegloei1,nieuws_in
gloeiendegloei1,LidwienNews
gloeiendegloei1,BLIKOPENER333
gloeiendegloei1,MuzZ11_
gloeiendegloei1,Kijkverder1
gloeiendegloei1,ine66H
gloeiendegloei1,JacquelineWxxx
Richard53219697,ashatenbroeke
HarbingerNL,PvvOntmaskerd
selcukktnci,NedirBuCoin
bastiaanheming,FeyeNody
bastiaanheming,TheRebelThePoet
a_shrubbery,KorverMiriam
a_shrubbery,Doorbraakeu
a_shrubbery,kozwartepiet
Louis_Hoofddorp,FeyeNody
Louis_Hoofddorp,ZihniOzdil
Louis_Hoofddorp,TheRebelThePoet
swifcity_56,MPeters50
swifcity_56,erikpjverweij
swifcity_56,janssensnuf
berckm,HuubBellemakers
WitdeBerna,Levensgeniete19
leeuw68,VrouwvdVrijheid
plugie72,Doorbraakeu
plugie72,superernie
plugie72,kozwartepiet
Pitzi14589748,TheRebelThePoet
Pitzi14589748,volkskrant
ReitsLydia,MerlijnPeter
ReitsLydia,Leo1965Knokke
Stevenotus,iamER4SE
Stevenotus,NOS
